LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
1410.346,7.0,112.856,27,,ULTRASOFT,9.0,1,1.0,22.048611111036735,3,NoPit,True,0.0,7,11.98,1.132,0,Baku,16.8,47.1,1021.6,False,27.1,69,2.9
1411.825,7.0,112.571,18,,SUPERSOFT,6.0,1,1.0,35.938888888769725,16,NoPit,True,0.0,9,13.149,1.01,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1411.855,7.0,112.532,16,,SUPERSOFT,6.0,1,1.0,92.90861111120466,27,NoPit,True,0.0,10,13.163,0.014,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1413.395,7.0,112.728,7,,ULTRASOFT,5.0,1,3.0,42.53361111119011,8,NoPit,True,1.0,11,14.872,1.709,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1413.47,7.0,114.305,2,,SUPERSOFT,6.0,1,1.0,112.569722222368,18,NoPit,True,0.0,12,16.453,1.581,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1414.648,7.0,113.07,8,,SUPERSOFT,5.0,1,2.0,10.139999999832071,2,NoPit,True,1.0,13,16.538,0.085,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1414.726,7.0,114.711,28,,ULTRASOFT,6.0,1,2.0,27.716944444488036,7,NoPit,True,1.0,15,18.017,1.479,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1416.238,7.0,113.042,11,,SOFT,5.0,1,2.0,49.83638888882706,9,NoPit,True,1.0,15,18.278,0.261,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1416.318,7.0,114.742,20,,SOFT,6.0,1,2.0,102.82805555538653,28,NoPit,True,1.0,16,19.802,1.524,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1416.452,7.0,114.558,14,,SOFT,6.0,1,2.0,120.18333333340706,20,NoPit,True,1.0,17,19.965,0.163,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1417.886,7.0,114.873,9,,SOFT,6.0,1,2.0,63.88777777786163,14,NoPit,True,1.0,18,21.487,1.522,0,Baku,16.9,46.7,1021.8,False,26.9,68,2.7
1511.437,8.0,108.465,5,,SUPERSOFT,10.0,1,1.0,,,NoPit,True,0.0,1,0.0,0.0,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1514.298,8.0,108.376,44,,SUPERSOFT,12.0,1,1.0,348.2947222224466,5,NoPit,True,0.0,2,2.898,2.898,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1516.846,8.0,108.805,77,,SUPERSOFT,11.0,1,1.0,216.8672222222085,44,NoPit,True,0.0,3,5.895,2.997,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1520.305,8.0,111.469,33,,SUPERSOFT,11.0,1,1.0,170.4861111110513,77,NoPit,True,0.0,4,11.861,5.966,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1520.319,8.0,111.502,55,,ULTRASOFT,10.0,1,1.0,22.54750000010972,33,NoPit,False,0.0,5,12.291,0.43,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1522.152,8.0,110.516,3,,SUPERSOFT,11.0,1,1.0,180.1324999999124,55,NoPit,True,0.0,6,13.17,0.879,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1523.202,8.0,109.523,27,,ULTRASOFT,10.0,1,1.0,33.432222222167184,10,NoPit,True,0.0,7,13.245,0.075,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1523.397,8.0,112.328,10,,ULTRASOFT,7.0,1,1.0,22.603611111124337,3,NoPit,True,0.0,10,16.007,0.183,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1524.387,8.0,111.255,16,,SUPERSOFT,7.0,1,1.0,52.83388888910122,27,NoPit,True,0.0,10,16.14,0.133,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1524.396,8.0,111.02,18,,SUPERSOFT,7.0,1,1.0,34.35694444413821,16,NoPit,True,0.0,8,16.122,0.151,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1526.123,8.0,110.211,7,,ULTRASOFT,6.0,1,3.0,22.956388889091613,8,NoPit,True,1.0,10,16.88,0.74,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1527.718,8.0,111.149,8,,SUPERSOFT,6.0,1,2.0,119.1749999999447,18,NoPit,True,1.0,11,19.126,2.246,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1527.775,8.0,113.192,2,,SUPERSOFT,7.0,1,1.0,79.64027777790034,7,NoPit,True,0.0,12,21.161,2.035,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
1529.28,8.0,112.221,11,,SOFT,6.0,1,2.0,114.35194444452645,20,NoPit,True,1.0,13,21.93,0.769,0,Baku,16.8,46.9,1021.5,False,26.9,335,3.0
